Credit Memo Number,Line Number,Reason Code,Product ID,Quantity,U/M,Unit Price,Amount
1095020,11,701010,240204,8,EACH,10.90,87.2
1095020,12,701010,160205,8,2PACK,21.89,175.12
1095020,12,701010,220205,8,EACH,11.90,95.2
1095020,12,701010,240205,8,EACH,11.42,91.36
1095020,13,701010,160206,7,2PACK,21.90,153.3
1095020,13,701010,220206,8,EACH,12.73,101.84
1095020,13,701010,240206,9,EACH,11.63,104.67
1095020,14,701010,160207,8,2PACK,21.91,175.28
1095020,14,701010,220207,8,EACH,12.66,101.28
1095020,14,701010,240207,9,EACH,12.88,115.92
1095020,15,701010,160301,8,2PACK,17.52,140.16
1095020,15,701010,220301,8,EACH,10.07,80.56
1095020,15,701010,240301,9,EACH,9.63,86.67
1095020,16,701010,160302,8,2PACK,18.71,149.68
1095020,16,701010,220302,8,EACH,10.64,85.12
1095020,16,701010,240302,8,EACH,10.31,82.48
1095020,17,701010,160303,8,2PACK,19.40,155.2
1095020,17,701010,220303,8,EACH,10.94,87.52
1095020,17,701010,240303,9,EACH,10.75,96.75
1095020,18,701010,160304,7,2PACK,20.19,141.33
1095020,18,701010,220304,8,EACH,11.63,93.04
1095020,18,701010,240304,9,EACH,10.99,98.91
1095020,19,701010,160305,8,2PACK,20.62,164.96
1095020,19,701010,220305,8,EACH,11.93,95.44
1095020,19,701010,240305,8,EACH,11.84,94.72
1095020,20,701010,160306,8,2PACK,21.80,174.4
1095020,20,701010,220306,8,EACH,12.46,99.68
1095020,20,701010,240306,9,EACH,12.10,108.9
1095020,21,701010,160307,7,2PACK,21.63,151.41
1095020,21,701010,220307,8,EACH,12.37,98.96
1095020,21,701010,240307,9,EACH,12.61,113.49
1095020,22,701010,160401,7,2PACK,17.63,123.41
1095020,22,701010,220401,9,EACH,9.90,89.1
1095020,22,701010,240401,9,EACH,9.55,85.95
1095020,23,701010,160402,7,2PACK,18.46,129.22
1095020,23,701010,220402,8,EACH,10.68,85.44
1095020,23,701010,240402,9,EACH,10.17,91.53
1095020,24,701010,160403,8,2PACK,19.50,156
1095020,24,701010,220403,8,EACH,10.87,86.96
1095020,24,701010,240403,9,EACH,10.58,95.22
1095020,25,701010,160404,7,2PACK,19.92,139.44
1095020,25,701010,220404,7,EACH,11.69,81.83
1095020,25,701010,240404,9,EACH,11.21,100.89
1095020,26,701010,160405,8,2PACK,21.37,170.96
1095020,26,701010,220405,7,EACH,11.99,83.93
1095020,26,701010,240405,8,EACH,11.66,93.28
1095020,27,701010,160406,7,2PACK,21.76,152.32
1095020,27,701010,220406,8,EACH,12.37,98.96
1095020,27,701010,240406,9,EACH,12.32,110.88
1095020,28,701010,160407,7,2PACK,21.90,153.3
1095020,28,701010,220407,8,EACH,12.59,100.72
1095020,28,701010,240407,9,EACH,12.50,112.5
1095020,29,701010,160501,8,2PACK,17.39,139.12
1095020,29,701010,220501,9,EACH,9.85,88.65
1095020,29,701010,240501,9,EACH,9.49,85.41
1095020,30,701010,160502,7,2PACK,18.57,129.99
1095020,30,701010,220502,8,EACH,10.45,83.6
1095020,30,701010,240502,8,EACH,10.29,82.32
1095020,31,701010,160503,7,2PACK,19.09,133.63
1095020,31,701010,220503,8,EACH,11.13,89.04
1095020,31,701010,240503,8,EACH,10.71,85.68
1095020,32,701010,160504,8,2PACK,19.45,155.6
1095020,32,701010,220504,8,EACH,11.37,90.96
1095020,32,701010,240504,8,EACH,11.04,88.32
1095020,33,701010,160505,7,2PACK,21.08,147.56
1095020,33,701010,220505,8,EACH,12.20,97.6
1095020,33,701010,240505,9,EACH,11.13,100.17
1095020,34,701010,160506,8,2PACK,22.22,177.76
1095020,34,701010,220506,8,EACH,12.29,98.32
1095020,34,701010,240506,8,EACH,12.35,98.8
1095020,35,701010,160507,7,2PACK,22.63,158.41
1095020,35,701010,220507,8,EACH,12.42,99.36
1095020,35,701010,240507,9,EACH,12.74,114.66
732039,1,701010,200101,14,EACH,10.80,151.2
732039,2,701010,200102,13,EACH,11.76,152.88
732039,3,701010,200103,14,EACH,12.44,174.16
732039,4,701010,200104,13,EACH,13.02,169.26
732039,5,701010,200105,15,EACH,12.80,192
732039,6,701010,200106,14,EACH,13.52,189.28
732039,7,701010,200107,15,EACH,13.53,202.95
732039,8,701010,200301,14,EACH,11.44,160.16
732039,9,701010,200302,14,EACH,12.14,169.96
732039,10,701010,200303,14,EACH,11.67,163.38
732039,11,701010,200304,16,EACH,12.39,198.24
732039,12,701010,200305,15,EACH,14.02,210.3
732039,13,701010,200306,13,EACH,13.02,169.26
732039,14,701010,200307,15,EACH,13.26,198.9
732039,15,701010,200401,13,EACH,10.65,138.45
732039,16,701010,200402,15,EACH,11.78,176.7
732039,17,701010,200403,14,EACH,11.81,165.34
732039,18,701010,200404,13,EACH,12.13,157.69
732039,19,701010,200405,15,EACH,12.93,193.95
732039,20,701010,200406,14,EACH,13.83,193.62
732039,21,701010,200407,15,EACH,14.56,218.4
732039,22,701010,200501,15,EACH,11.22,168.3
732039,23,701010,200502,15,EACH,11.17,167.55
732039,24,701010,200503,16,EACH,12.31,196.96
732039,25,701010,200504,16,EACH,12.34,197.44
732039,26,701010,200505,15,EACH,12.94,194.1
732039,27,701010,200506,16,EACH,12.75,204
732039,28,701010,200507,14,EACH,13.49,188.86
1477526,1,701010,120101,12,EACH,11.75,141
1477526,1,701010,210101,13,EACH,3.93,51.09
1477526,2,701010,120102,12,EACH,11.70,140.4
1477526,2,701010,210102,14,EACH,4.20,58.8
1477526,3,701010,120103,12,EACH,11.89,142.68
1477526,3,701010,210103,15,EACH,4.41,66.15
1477526,4,701010,120104,12,EACH,12.53,150.36
1477526,4,701010,210104,14,EACH,4.52,63.28
1477526,5,701010,120105,12,EACH,13.54,162.48
1477526,5,701010,210105,15,EACH,4.76,71.4
1477526,6,701010,120106,11,EACH,14.21,156.31
1477526,6,701010,210106,13,EACH,5.10,66.3
1477526,7,701010,120107,11,EACH,15.13,166.43
1477526,7,701010,210107,13,EACH,5.05,65.65
1477526,8,701010,120201,12,EACH,10.89,130.68
1477526,8,701010,210201,14,EACH,3.93,55.02
1477526,9,701010,120202,11,EACH,11.84,130.24
1477526,9,701010,210202,14,EACH,4.30,60.2
1477526,10,701010,120203,11,EACH,12.10,133.1
1477526,10,701010,210203,14,EACH,4.41,61.74
1477526,11,701010,120204,12,EACH,13.25,159
1477526,11,701010,210204,14,EACH,4.82,67.48
1477526,12,701010,120205,11,EACH,13.65,150.15
1477526,12,701010,210205,15,EACH,4.63,69.45
1477526,13,701010,120206,12,EACH,13.59,163.08
1477526,13,701010,210206,14,EACH,4.94,69.16
1477526,14,701010,120207,11,EACH,14.60,160.6
1477526,14,701010,210207,15,EACH,4.95,74.25
1477526,15,701010,120301,11,EACH,11.42,125.62
1477526,15,701010,210401,15,EACH,3.93,58.95
1477526,16,701010,120302,12,EACH,11.84,142.08
1477526,16,701010,210402,15,EACH,4.24,63.6
1477526,17,701010,120303,11,EACH,12.11,133.21
1477526,17,701010,210403,13,EACH,4.22,54.86
1477526,18,701010,120304,12,EACH,12.66,151.92
1477526,18,701010,210404,13,EACH,4.50,58.5
1477526,19,701010,120305,11,EACH,12.93,142.23
1477526,19,701010,210405,13,EACH,4.71,61.23
1477526,20,701010,120306,11,EACH,14.64,161.04
1477526,20,701010,210406,13,EACH,4.96,64.48
1477526,21,701010,120307,12,EACH,14.17,170.04
1477526,21,701010,210407,14,EACH,5.32,74.48
1477526,22,701010,120401,11,EACH,11.23,123.53
1477526,22,701010,210501,14,EACH,4.03,56.42
1477526,23,701010,120402,11,EACH,12.39,136.29
1477526,23,701010,210502,15,EACH,4.21,63.15
1477526,24,701010,120403,12,EACH,12.40,148.8
1477526,24,701010,210503,15,EACH,4.29,64.35
1477526,25,701010,120404,11,EACH,13.00,143
1477526,25,701010,210504,13,EACH,4.68,60.84
1477526,26,701010,120405,12,EACH,13.11,157.32
1477526,26,701010,210505,13,EACH,4.48,58.24
1477526,27,701010,120406,12,EACH,14.47,173.64
1477526,27,701010,210506,15,EACH,4.90,73.5
1477526,28,701010,120407,12,EACH,14.68,176.16
1477526,28,701010,210507,14,EACH,5.45,76.3
1477526,29,701010,120501,12,EACH,11.42,137.04
1477526,30,701010,120502,11,EACH,11.69,128.59
1477526,31,701010,120503,11,EACH,12.48,137.28
1477526,32,701010,120504,11,EACH,12.94,142.34
1477526,33,701010,120505,12,EACH,13.81,165.72
1477526,34,701010,120506,11,EACH,12.91,142.01
1477526,35,701010,120507,11,EACH,15.27,167.97
1134001,1,701010,200101,16,EACH,10.11,161.76
1134001,2,701010,200102,14,EACH,10.66,149.24
1134001,3,701010,200103,16,EACH,11.01,176.16
1134001,4,701010,200104,16,EACH,11.83,189.28
1134001,5,701010,200105,16,EACH,12.08,193.28
1134001,6,701010,200106,16,EACH,12.41,198.56
1134001,7,701010,200107,17,EACH,12.32,209.44
1134001,8,701010,200201,14,EACH,10.26,143.64
1134001,9,701010,200202,14,EACH,10.51,147.14
1134001,10,701010,200203,16,EACH,11.10,177.6
1134001,11,701010,200204,16,EACH,11.57,185.12
1134001,12,701010,200205,15,EACH,12.16,182.4
1134001,13,701010,200206,17,EACH,12.26,208.42
1134001,14,701010,200207,17,EACH,13.43,228.31
1134001,15,701010,200301,17,EACH,10.06,171.02
1134001,16,701010,200302,17,EACH,10.96,186.32
1134001,17,701010,200303,16,EACH,11.21,179.36
1134001,18,701010,200304,17,EACH,11.77,200.09
1134001,19,701010,200305,14,EACH,12.69,177.66
1134001,20,701010,200306,14,EACH,11.84,165.76
1134001,21,701010,200307,15,EACH,12.65,189.75
1134001,22,701010,200401,17,EACH,10.11,171.87
1134001,23,701010,200402,16,EACH,10.69,171.04
1134001,24,701010,200403,15,EACH,10.69,160.35
1134001,25,701010,200404,16,EACH,11.39,182.24
1134001,26,701010,200405,15,EACH,11.89,178.35
1134001,27,701010,200406,16,EACH,12.61,201.76
1134001,28,701010,200407,15,EACH,13.22,198.3
1134001,29,701010,200501,16,EACH,10.07,161.12
1134001,30,701010,200502,15,EACH,10.35,155.25
1134001,31,701010,200503,16,EACH,11.50,184
1134001,32,701010,200504,14,EACH,11.45,160.3
1134001,33,701010,200505,17,EACH,11.63,197.71
1134001,34,701010,200506,14,EACH,11.80,165.2
1134001,35,701010,200507,14,EACH,12.60,176.4
945021,1,701010,200101,13,EACH,11.49,149.37
945021,1,701010,220101,15,EACH,9.18,137.7
945021,2,701010,200102,16,EACH,12.28,196.48
945021,2,701010,220102,16,EACH,9.77,156.32
945021,3,701010,200103,14,EACH,12.89,180.46
945021,3,701010,220103,17,EACH,10.24,174.08
945021,4,701010,200104,14,EACH,13.42,187.88
945021,4,701010,220104,17,EACH,10.33,175.61
945021,5,701010,200105,16,EACH,13.62,217.92
945021,5,701010,220105,16,EACH,10.61,169.76
945021,6,701010,200106,14,EACH,14.31,200.34
945021,6,701010,220106,16,EACH,11.22,179.52
945021,7,701010,200107,16,EACH,14.52,232.32
945021,7,701010,220107,17,EACH,12.19,207.23
945021,8,701010,200301,16,EACH,11.85,189.6
945021,8,701010,220201,16,EACH,9.30,148.8
945021,9,701010,200302,14,EACH,12.47,174.58
945021,9,701010,220202,18,EACH,9.56,172.08
945021,10,701010,200303,14,EACH,12.59,176.26
945021,10,701010,220203,17,EACH,10.11,171.87
945021,11,701010,200304,14,EACH,13.22,185.08
945021,11,701010,220204,16,EACH,10.64,170.24
945021,12,701010,200305,14,EACH,14.48,202.72
945021,12,701010,220205,15,EACH,10.97,164.55
945021,13,701010,200306,16,EACH,13.80,220.8
945021,13,701010,220206,15,EACH,11.69,175.35
945021,14,701010,200307,14,EACH,14.09,197.26
945021,14,701010,220207,16,EACH,11.58,185.28
945021,15,701010,200401,14,EACH,11.51,161.14
945021,15,701010,220301,17,EACH,9.27,157.59
945021,16,701010,200402,15,EACH,12.54,188.1
945021,16,701010,220302,17,EACH,9.74,165.58
945021,17,701010,200403,14,EACH,12.74,178.36
945021,17,701010,220303,15,EACH,10.08,151.2
945021,18,701010,200404,13,EACH,12.96,168.48
945021,18,701010,220304,18,EACH,10.68,192.24
945021,19,701010,200405,14,EACH,13.33,186.62
945021,19,701010,220305,16,EACH,10.95,175.2
945021,20,701010,200406,16,EACH,14.76,236.16
945021,20,701010,220306,17,EACH,11.40,193.8
945021,21,701010,200407,15,EACH,15.20,228
945021,21,701010,220307,15,EACH,11.36,170.4
945021,22,701010,200501,14,EACH,11.86,166.04
945021,22,701010,220401,16,EACH,9.07,145.12
945021,23,701010,200502,16,EACH,12.10,193.6
945021,23,701010,220402,18,EACH,9.81,176.58
945021,24,701010,200503,13,EACH,13.04,169.52
945021,24,701010,220403,16,EACH,9.97,159.52
945021,25,701010,200504,13,EACH,13.22,171.86
945021,25,701010,220404,17,EACH,10.78,183.26
945021,26,701010,200505,14,EACH,13.87,194.18
945021,26,701010,220405,16,EACH,11.02,176.32
945021,27,701010,200506,14,EACH,13.73,192.22
945021,27,701010,220406,15,EACH,11.39,170.85
945021,28,701010,200507,16,EACH,14.17,226.72
945021,28,701010,220407,16,EACH,11.56,184.96
945021,29,701010,220501,17,EACH,9.10,154.7
945021,30,701010,220502,17,EACH,9.58,162.86
945021,31,701010,220503,16,EACH,10.21,163.36
945021,32,701010,220504,16,EACH,10.49,167.84
945021,33,701010,220505,15,EACH,11.16,167.4
945021,34,701010,220506,16,EACH,11.26,180.16
945021,35,701010,220507,18,EACH,11.40,205.2
793535,1,701010,170101,7,EACH,9.41,65.87
793535,2,701010,170102,8,EACH,9.87,78.96
793535,3,701010,170103,7,EACH,10.44,73.08
793535,4,701010,170104,7,EACH,10.65,74.55
793535,5,701010,170105,7,EACH,10.89,76.23
793535,6,701010,170106,7,EACH,11.63,81.41
793535,7,701010,170107,7,EACH,12.44,87.08
793535,8,701010,170201,7,EACH,9.51,66.57
793535,9,701010,170202,8,EACH,9.77,78.16
793535,10,701010,170203,6,EACH,10.47,62.82
793535,11,701010,170204,7,EACH,10.78,75.46
793535,12,701010,170205,7,EACH,11.07,77.49
793535,13,701010,170206,6,EACH,11.34,68.04
793535,14,701010,170207,7,EACH,12.30,86.1
793535,15,701010,170301,7,EACH,9.46,66.22
793535,16,701010,170302,7,EACH,9.98,69.86
793535,17,701010,170303,7,EACH,10.61,74.27
793535,18,701010,170304,7,EACH,11.00,77
793535,19,701010,170305,7,EACH,11.05,77.35
793535,20,701010,170306,8,EACH,11.77,94.16
793535,21,701010,170307,8,EACH,12.58,100.64
793535,22,701010,170401,7,EACH,9.43,66.01
793535,23,701010,170402,7,EACH,9.96,69.72
793535,24,701010,170403,7,EACH,10.52,73.64
793535,25,701010,170404,6,EACH,10.91,65.46
793535,26,701010,170405,7,EACH,10.89,76.23
793535,27,701010,170406,7,EACH,11.61,81.27
793535,28,701010,170407,7,EACH,12.39,86.73
630003,1,701010,150101,7,EACH,12.65,88.55
630003,1,701010,240101,7,EACH,9.80,68.6
630003,2,701010,150102,7,EACH,12.75,89.25
630003,2,701010,240102,8,EACH,10.36,82.88
630003,3,701010,150103,7,EACH,13.82,96.74
630003,3,701010,240103,8,EACH,10.57,84.56
630003,4,701010,150104,7,EACH,14.36,100.52
630003,4,701010,240104,8,EACH,11.57,92.56
630003,5,701010,150105,7,EACH,14.90,104.3
630003,5,701010,240105,7,EACH,11.74,82.18
630003,6,701010,150106,7,EACH,14.89,104.23
630003,6,701010,240106,8,EACH,12.45,99.6
630003,7,701010,150107,7,EACH,15.95,111.65
630003,7,701010,240107,7,EACH,12.77,89.39
630003,8,701010,150301,7,EACH,12.28,85.96
630003,8,701010,240201,7,EACH,9.78,68.46
630003,9,701010,150302,7,EACH,13.19,92.33
630003,9,701010,240202,7,EACH,9.89,69.23
630003,10,701010,150303,7,EACH,13.86,97.02
630003,10,701010,240203,8,EACH,10.47,83.76
630003,11,701010,150304,7,EACH,13.92,97.44
630003,11,701010,240204,7,EACH,10.90,76.3
630003,12,701010,150305,7,EACH,15.08,105.56
630003,12,701010,240205,7,EACH,11.42,79.94
630003,13,701010,150306,7,EACH,14.81,103.67
630003,13,701010,240206,8,EACH,11.63,93.04
630003,14,701010,150307,7,EACH,15.59,109.13
630003,14,701010,240207,7,EACH,12.88,90.16
630003,15,701010,150401,7,EACH,12.35,86.45
630003,15,701010,240301,7,EACH,9.63,67.41
630003,16,701010,150402,7,EACH,13.20,92.4
630003,16,701010,240302,8,EACH,10.31,82.48
630003,17,701010,150403,7,EACH,13.70,95.9
630003,17,701010,240303,7,EACH,10.75,75.25
630003,18,701010,150404,7,EACH,14.62,102.34
630003,18,701010,240304,7,EACH,10.99,76.93
630003,19,701010,150405,6,EACH,14.91,89.46
630003,19,701010,240305,8,EACH,11.84,94.72
630003,20,701010,150406,7,EACH,15.29,107.03
630003,20,701010,240306,7,EACH,12.10,84.7
630003,21,701010,150407,8,EACH,16.46,131.68
630003,21,701010,240307,7,EACH,12.61,88.27
630003,22,701010,150501,7,EACH,12.46,87.22
630003,22,701010,240401,8,EACH,9.55,76.4
630003,23,701010,150502,7,EACH,12.94,90.58
630003,23,701010,240402,8,EACH,10.17,81.36
630003,24,701010,150503,8,EACH,13.61,108.88
630003,24,701010,240403,8,EACH,10.58,84.64
630003,25,701010,150504,7,EACH,14.14,98.98
630003,25,701010,240404,8,EACH,11.21,89.68
630003,26,701010,150505,8,EACH,15.39,123.12
630003,26,701010,240405,7,EACH,11.66,81.62
630003,27,701010,150506,7,EACH,16.26,113.82
630003,27,701010,240406,8,EACH,12.32,98.56
630003,28,701010,150507,7,EACH,16.27,113.89
630003,28,701010,240407,7,EACH,12.50,87.5
630003,29,701010,240501,8,EACH,9.49,75.92
630003,30,701010,240502,8,EACH,10.29,82.32
630003,31,701010,240503,7,EACH,10.71,74.97
630003,32,701010,240504,8,EACH,11.04,88.32
630003,33,701010,240505,7,EACH,11.13,77.91
630003,34,701010,240506,7,EACH,12.35,86.45
630003,35,701010,240507,8,EACH,12.74,101.92
898520,1,701010,180101,9,EACH,9.77,87.93
898520,2,701010,180102,7,EACH,10.43,73.01
898520,3,701010,180103,8,EACH,10.64,85.12
898520,4,701010,180104,8,EACH,10.83,86.64
898520,5,701010,180105,9,EACH,11.99,107.91
898520,6,701010,180106,8,EACH,11.63,93.04
898520,7,701010,180107,8,EACH,12.81,102.48
898520,8,701010,180201,8,EACH,9.86,78.88
898520,9,701010,180202,9,EACH,10.30,92.7
898520,10,701010,180203,8,EACH,10.47,83.76
898520,11,701010,180204,8,EACH,11.37,90.96
898520,12,701010,180205,7,EACH,11.58,81.06
898520,13,701010,180206,8,EACH,12.69,101.52
898520,14,701010,180207,8,EACH,13.26,106.08
898520,15,701010,180301,9,EACH,9.90,89.1
898520,16,701010,180302,8,EACH,9.95,79.6
898520,17,701010,180303,9,EACH,10.87,97.83
898520,18,701010,180304,8,EACH,11.23,89.84
898520,19,701010,180305,8,EACH,11.63,93.04
898520,20,701010,180306,8,EACH,12.33,98.64
898520,21,701010,180307,8,EACH,12.16,97.28
898520,22,701010,180401,7,EACH,9.79,68.53
898520,23,701010,180402,7,EACH,10.64,74.48
898520,24,701010,180403,7,EACH,10.45,73.15
898520,25,701010,180404,8,EACH,11.27,90.16
898520,26,701010,180405,8,EACH,11.42,91.36
898520,27,701010,180406,8,EACH,11.80,94.4
898520,28,701010,180407,8,EACH,12.42,99.36
898520,29,701010,180501,9,EACH,9.90,89.1
898520,30,701010,180502,7,EACH,10.40,72.8
898520,31,701010,180503,8,EACH,10.99,87.92
898520,32,701010,180504,7,EACH,11.00,77
898520,33,701010,180505,9,EACH,11.89,107.01
898520,34,701010,180506,8,EACH,11.82,94.56
898520,35,701010,180507,7,EACH,12.40,86.8
772516,1,701010,200101,22,EACH,11.19,246.18
772516,1,701010,230101,22,EACH,11.83,260.26
772516,2,701010,200102,26,EACH,11.60,301.6
772516,2,701010,230102,21,EACH,12.88,270.48
772516,3,701010,200103,22,EACH,12.10,266.2
772516,3,701010,230103,24,EACH,13.42,322.08
772516,4,701010,200104,22,EACH,12.70,279.4
772516,4,701010,230104,25,EACH,14.18,354.5
772516,5,701010,200105,23,EACH,12.89,296.47
772516,5,701010,230105,22,EACH,14.33,315.26
772516,6,701010,200106,23,EACH,13.47,309.81
772516,6,701010,230106,23,EACH,15.21,349.83
772516,7,701010,200107,26,EACH,14.20,369.2
772516,7,701010,230107,24,EACH,15.96,383.04
772516,8,701010,200301,26,EACH,11.46,297.96
772516,8,701010,230201,22,EACH,12.19,268.18
772516,9,701010,200302,27,EACH,11.97,323.19
772516,9,701010,230202,25,EACH,13.02,325.5
772516,10,701010,200303,22,EACH,11.94,262.68
772516,10,701010,230203,25,EACH,13.19,329.75
772516,11,701010,200304,23,EACH,12.33,283.59
772516,11,701010,230204,23,EACH,13.76,316.48
772516,12,701010,200305,25,EACH,13.45,336.25
772516,12,701010,230205,23,EACH,14.51,333.73
772516,13,701010,200306,24,EACH,13.19,316.56
772516,13,701010,230206,25,EACH,16.07,401.75
772516,14,701010,200307,22,EACH,13.76,302.72
772516,14,701010,230207,24,EACH,15.79,378.96
772516,15,701010,200401,22,EACH,11.15,245.3
772516,15,701010,230301,23,EACH,12.26,281.98
772516,16,701010,200402,26,EACH,12.19,316.94
772516,16,701010,230302,22,EACH,12.48,274.56
772516,17,701010,200403,24,EACH,11.96,287.04
772516,17,701010,230303,23,EACH,13.49,310.27
772516,18,701010,200404,22,EACH,12.49,274.78
772516,18,701010,230304,22,EACH,13.46,296.12
772516,19,701010,200405,24,EACH,12.84,308.16
772516,19,701010,230305,22,EACH,14.75,324.5
772516,20,701010,200406,23,EACH,14.15,325.45
772516,20,701010,230306,22,EACH,15.71,345.62
772516,21,701010,200407,25,EACH,14.75,368.75
772516,21,701010,230307,23,EACH,15.91,365.93
772516,22,701010,200501,26,EACH,11.38,295.88
772516,22,701010,230401,22,EACH,12.68,278.96
772516,23,701010,200502,26,EACH,11.34,294.84
772516,23,701010,230402,22,EACH,12.53,275.66
772516,24,701010,200503,23,EACH,12.02,276.46
772516,24,701010,230403,24,EACH,12.89,309.36
772516,25,701010,200504,22,EACH,12.50,275
772516,25,701010,230404,21,EACH,13.36,280.56
772516,26,701010,200505,24,EACH,13.38,321.12
772516,26,701010,230405,22,EACH,13.76,302.72
772516,27,701010,200506,23,EACH,12.78,293.94
772516,27,701010,230406,24,EACH,15.75,378
772516,28,701010,200507,24,EACH,13.89,333.36
772516,28,701010,230407,24,EACH,15.72,377.28
772516,29,701010,230501,20,EACH,11.92,238.4
772516,30,701010,230502,21,EACH,12.85,269.85
772516,31,701010,230503,22,EACH,12.54,275.88
772516,32,701010,230504,21,EACH,14.10,296.1
772516,33,701010,230505,22,EACH,15.29,336.38
772516,34,701010,230506,20,EACH,15.57,311.4
772516,35,701010,230507,20,EACH,16.83,336.6
1015501,1,701010,150101,20,EACH,11.14,222.8
1015501,1,701010,170101,14,EACH,9.28,129.92
1015501,1,701010,180101,19,EACH,8.47,160.93
1015501,2,701010,150102,19,EACH,11.00,209
1015501,2,701010,170102,14,EACH,9.51,133.14
1015501,2,701010,180102,19,EACH,9.26,175.94
1015501,3,701010,150103,21,EACH,11.90,249.9
1015501,3,701010,170103,16,EACH,10.11,161.76
1015501,3,701010,180103,23,EACH,9.53,219.19
1015501,4,701010,150104,19,EACH,12.87,244.53
1015501,4,701010,170104,15,EACH,10.42,156.3
1015501,4,701010,180104,21,EACH,9.39,197.19
1015501,5,701010,150105,21,EACH,13.25,278.25
1015501,5,701010,170105,13,EACH,10.78,140.14
1015501,5,701010,180105,20,EACH,10.70,214
1015501,6,701010,150106,20,EACH,12.92,258.4
1015501,6,701010,170106,16,EACH,11.17,178.72
1015501,6,701010,180106,23,EACH,10.20,234.6
1015501,7,701010,150107,21,EACH,13.89,291.69
1015501,7,701010,170107,15,EACH,12.20,183
1015501,7,701010,180107,21,EACH,10.93,229.53
1015501,8,701010,150301,18,EACH,10.77,193.86
1015501,8,701010,170201,14,EACH,9.13,127.82
1015501,8,701010,180201,19,EACH,8.50,161.5
1015501,9,701010,150302,21,EACH,11.26,236.46
1015501,9,701010,170202,14,EACH,9.66,135.24
1015501,9,701010,180202,21,EACH,9.16,192.36
1015501,10,701010,150303,20,EACH,12.02,240.4
1015501,10,701010,170203,15,EACH,9.80,147
1015501,10,701010,180203,20,EACH,9.21,184.2
